,url,status_code,history,timestamp,error_msg
mo-perryville2.civicplus.com,https://www.cityofperryville.com/,200,[<Response [302]>],2020-07-02T23:24:04.534409,
mo-poplarbluff.civicplus.com,https://www.poplarbluff-mo.gov/,200,[<Response [302]>],2020-07-02T23:24:05.299987,
mo-raymore.civicplus.com,http://mo-raymore.civicplus.com/,200,[],2020-07-02T23:24:05.435495,
mo-raymorepeculiar.civicplus.com,http://mo-raymorepeculiar.civicplus.com/,200,[],2020-07-02T23:24:06.611637,
mo-raymorepeculiarschools2.civicplus.com,http://mo-raymorepeculiarschools2.civicplus.com/,200,[],2020-07-02T23:24:07.757753,
mo-republic.civicplus.com,https://www.republicmo.com/,200,[<Response [302]>],2020-07-02T23:24:08.472307,
mo-saintrobert.civicplus.com,http://mo-saintrobert.civicplus.com/,200,[],2020-07-02T23:24:08.986798,
mo-springfield.civicplus.com,https://mo-springfield.civicplus.com/,200,[<Response [301]>],2020-07-02T23:24:10.625845,
mo-springfieldartmuseum-old.civicplus.com,http://mo-springfieldartmuseum-old.civicplus.com/,200,[],2020-07-02T23:24:10.767016,
mo-springfieldartmuseum.civicplus.com,https://www.sgfmuseum.org/,200,[<Response [302]>],2020-07-02T23:24:11.740864,
mo-springfieldartmuseum2.civicplus.com,https://www.sgfmuseum.org/,200,[<Response [302]>],2020-07-02T23:24:12.616532,
mo-springfieldparksandrec.civicplus.com,https://www.parkboard.org/,200,[<Response [302]>],2020-07-02T23:24:13.363584,
mo-stann.civicplus.com,http://mo-stann.civicplus.com/,200,[],2020-07-02T23:24:14.128875,
mo-stann2.civicplus.com,http://mo-stann2.civicplus.com/,200,[],2020-07-02T23:24:14.826061,
mo-stcharles.civicplus.com,https://www.stcharlescitymo.gov/,200,[<Response [302]>],2020-07-02T23:24:15.760109,
mo-stcharles2.civicplus.com,https://www.stcharlescitymo.gov/,200,[<Response [302]>],2020-07-02T23:24:16.624235,
mo-stcharlescounty.civicplus.com,https://www.sccmo.org/,200,[<Response [302]>],2020-07-02T23:24:17.584191,
mo-stcharlescounty2.civicplus.com,https://www.sccmo.org/,200,[<Response [302]>],2020-07-02T23:24:18.634778,
mo-stjohn.civicplus.com,https://www.cityofstjohn.org/,200,[<Response [302]>],2020-07-02T23:24:20.289092,
mo-stjoseph.civicplus.com,https://www.stjoemo.info/,200,[<Response [302]>],2020-07-02T23:24:21.199942,
mo-stjoseph2.civicplus.com,https://www.stjoemo.info/,200,[<Response [302]>],2020-07-02T23:24:22.058850,
mo-sunsethills.civicplus.com,http://mo-sunsethills.civicplus.com/,200,[],2020-07-02T23:24:22.532392,
mo-townandcountry.civicplus.com,https://www.town-and-country.org/,200,[<Response [302]>],2020-07-02T23:24:23.198750,
mo-universitycity.civicplus.com,http://mo-universitycity.civicplus.com/,200,[],2020-07-02T23:24:25.008005,
mo-universitycity2.civicplus.com,http://mo-universitycity2.civicplus.com/,200,[],2020-07-02T23:24:25.627496,
mo-universitycity3.civicplus.com,http://mo-universitycity3.civicplus.com/,200,[],2020-07-02T23:24:26.327481,
mo-vandalia.civicplus.com,http://mo-vandalia.civicplus.com/,200,[],2020-07-02T23:24:26.822720,
mo-warrensburg.civicplus.com,https://www.warrensburg-mo.com/,200,[<Response [302]>],2020-07-02T23:24:27.796586,
mo-warsaw.civicplus.com,http://mo-warsaw.civicplus.com/,200,[],2020-07-02T23:24:27.935229,
mo-warsaw2.civicplus.com,http://mo-warsaw2.civicplus.com/,200,[],2020-07-02T23:24:28.073874,
mo-warsaw3.civicplus.com,http://mo-warsaw3.civicplus.com/,200,[],2020-07-02T23:24:28.207921,
mo-washingtoncountyida.civicplus.com,http://mo-washingtoncountyida.civicplus.com/,200,[],2020-07-02T23:24:28.714888,
mo-webstergroves.civicplus.com,http://mo-webstergroves.civicplus.com/,200,[],2020-07-02T23:24:29.184480,
mo-webstergroves2.civicplus.com,http://mo-webstergroves2.civicplus.com/,200,[],2020-07-02T23:24:29.676365,
mo-webstergroves4.civicplus.com,http://mo-webstergroves4.civicplus.com/,200,[],2020-07-02T23:24:30.219058,
mo-wildwood.civicplus.com,https://www.cityofwildwood.com/,200,[<Response [302]>],2020-07-02T23:24:31.187477,
mo-wildwood2.civicplus.com,https://www.cityofwildwood.com/,200,[<Response [302]>],2020-07-02T23:24:32.075774,
mo-willowsprings.civicplus.com,http://mo-willowsprings.civicplus.com/,200,[],2020-07-02T23:24:32.443596,
mobileupdate.civicplus.com,http://mobileupdate.civicplus.com/,403,[],2020-07-02T23:24:32.578144,
ms-canton.civicplus.com,http://ms-canton.civicplus.com/,200,[],2020-07-02T23:24:33.023533,
ms-desotocounty.civicplus.com,https://www.desotocountyms.gov/,200,[<Response [302]>],2020-07-02T23:24:33.785408,
ms-desotocounty2.civicplus.com,https://www.desotocountyms.gov/,200,[<Response [302]>],2020-07-02T23:24:34.494061,
ms-greenwood.civicplus.com,http://ms-greenwood.civicplus.com/,200,[],2020-07-02T23:24:34.632981,
ms-greenwood2.civicplus.com,http://ms-greenwood2.civicplus.com/,200,[],2020-07-02T23:24:34.767290,
ms-jackson.civicplus.com,http://ms-jackson.civicplus.com/,200,[],2020-07-02T23:24:34.911988,
ms-jacksoncounty.civicplus.com,https://www.co.jackson.ms.us/,200,[<Response [302]>],2020-07-02T23:24:35.573692,
ms-mosspoint.civicplus.com,https://cityofmosspoint.org/,200,[<Response [302]>],2020-07-02T23:24:36.339556,
ms-natchez.civicplus.com,http://ms-natchez.civicplus.com/,200,[],2020-07-02T23:24:36.827024,
ms-pascagoula.civicplus.com,http://ms-pascagoula.civicplus.com/,200,[],2020-07-02T23:24:37.336340,
ms-southaven.civicplus.com,https://southaven.org/,200,[<Response [302]>],2020-07-02T23:24:38.428493,
ms-starkville.civicplus.com,https://www.cityofstarkville.org/,200,[<Response [302]>],2020-07-02T23:24:39.339847,
ms-starkville2.civicplus.com,https://www.cityofstarkville.org/,200,[<Response [302]>],2020-07-02T23:24:40.077004,
mt-billings.civicplus.com,https://www.ci.billings.mt.us/,200,[<Response [302]>],2020-07-02T23:24:41.124955,
mt-billings2.civicplus.com,https://www.ci.billings.mt.us/,200,[<Response [302]>],2020-07-02T23:24:41.982945,
mt-billings3.civicplus.com,https://www.ci.billings.mt.us/,200,[<Response [302]>],2020-07-02T23:24:42.967642,
mt-billingsairport2.civicplus.com,https://www.flybillings.com/,200,[<Response [302]>],2020-07-02T23:24:43.926841,
mt-billingsairport3.civicplus.com,https://www.flybillings.com/,200,[<Response [302]>],2020-07-02T23:24:44.856334,
mt-billingspubliclibrary.civicplus.com,https://billingslibrary.org/,200,[<Response [302]>],2020-07-02T23:24:45.941775,
mt-buttesilverbow-old.civicplus.com,http://mt-buttesilverbow-old.civicplus.com/,200,[],2020-07-02T23:24:46.076606,
mt-buttesilverbow.civicplus.com,http://mt-buttesilverbow.civicplus.com/,200,[],2020-07-02T23:24:46.695743,
mt-buttesilverbow2.civicplus.com,http://mt-buttesilverbow2.civicplus.com/,200,[],2020-07-02T23:24:47.440856,
mt-kalispell.civicplus.com,https://www.kalispell.com/,200,[<Response [302]>],2020-07-02T23:24:48.099129,
mt-missoula.civicplus.com,http://mt-missoula.civicplus.com/,200,[],2020-07-02T23:24:48.944728,
mt-missoula2.civicplus.com,http://mt-missoula2.civicplus.com/,200,[],2020-07-02T23:24:49.823634,
mt-missoula3.civicplus.com,http://mt-missoula3.civicplus.com/,200,[],2020-07-02T23:24:50.701244,
mt-missoula4.civicplus.com,http://mt-missoula4.civicplus.com/,200,[],2020-07-02T23:24:51.653150,
mt-ravallicounty.civicplus.com,https://ravalli.us/,200,[<Response [302]>],2020-07-02T23:24:52.449074,
mt-richlandcounty.civicplus.com,http://mt-richlandcounty.civicplus.com/,200,[],2020-07-02T23:24:53.115388,
mt-scobey.civicplus.com,http://mt-scobey.civicplus.com/,200,[],2020-07-02T23:24:53.559819,
mx-164.civicplus.com,http://mx-164.civicplus.com/,200,[],2020-07-02T23:24:53.695131,
nc-apex.civicplus.com,http://nc-apex.civicplus.com/,200,[],2020-07-02T23:24:54.570608,
nc-belmont.civicplus.com,https://www.cityofbelmont.org/,200,[<Response [302]>],2020-07-02T23:24:54.957827,
nc-benson.civicplus.com,http://nc-benson.civicplus.com/,200,[],2020-07-02T23:24:55.355489,
nc-blackmountain.civicplus.com,https://www.townofblackmountain.org/,200,[<Response [302]>],2020-07-02T23:24:56.185166,
nc-boilingsprings.civicplus.com,http://nc-boilingsprings.civicplus.com/,200,[],2020-07-02T23:24:57.079301,
nc-brevard.civicplus.com,https://www.cityofbrevard.com/,200,[<Response [302]>],2020-07-02T23:24:57.950634,
nc-brevard2.civicplus.com,https://www.cityofbrevard.com/,200,[<Response [302]>],2020-07-02T23:24:58.759016,
nc-buildhighpoint.civicplus.com,http://nc-buildhighpoint.civicplus.com/,200,[],2020-07-02T23:24:59.297939,
nc-burlington.civicplus.com,http://nc-burlington.civicplus.com/,200,[],2020-07-02T23:24:59.761010,
nc-burlington2.civicplus.com,http://nc-burlington2.civicplus.com/,200,[],2020-07-02T23:25:00.226612,
nc-burlington3.civicplus.com,http://nc-burlington3.civicplus.com/,200,[],2020-07-02T23:25:00.709484,
nc-carrboro.civicplus.com,http://nc-carrboro.civicplus.com/,200,[],2020-07-02T23:25:01.570117,
nc-carrboro2.civicplus.com,http://nc-carrboro2.civicplus.com/,200,[],2020-07-02T23:25:02.239796,
nc-carteretcounty.civicplus.com,http://nc-carteretcounty.civicplus.com/,200,[],2020-07-02T23:25:02.656094,
nc-cfwu.civicplus.com,https://www.cfpua.org/,200,[<Response [302]>],2020-07-02T23:25:03.404416,
nc-cfwu2.civicplus.com,http://nc-cfwu2.civicplus.com/,404,[],2020-07-02T23:25:03.546495,
nc-cfwu3.civicplus.com,https://www.cfpua.org/,200,[<Response [302]>],2020-07-02T23:25:04.405353,
nc-cha2.civicplus.com,https://www.cabarrushealth.org/,200,[<Response [302]>],2020-07-02T23:25:05.479500,
nc-cornelius.civicplus.com,https://www.cornelius.org/,200,[<Response [302]>],2020-07-02T23:25:07.837264,
nc-cornelius2.civicplus.com,https://www.cornelius.org/,200,[<Response [302]>],2020-07-02T23:25:08.537422,
nc-cravencounty.civicplus.com,https://www.cravencountync.gov/,200,[<Response [302]>],2020-07-02T23:25:09.291870,
nc-dallas.civicplus.com,http://nc-dallas.civicplus.com/,403,[],2020-07-02T23:25:11.257192,
nc-davidson.civicplus.com,http://nc-davidson.civicplus.com/,200,[],2020-07-02T23:25:11.844540,
nc-davidson2.civicplus.com,http://nc-davidson2.civicplus.com/,200,[],2020-07-02T23:25:12.412045,
nc-davidson3.civicplus.com,http://nc-davidson3.civicplus.com/,200,[],2020-07-02T23:25:13.005373,
nc-daviecounty.civicplus.com,https://www.daviecountync.gov/,200,[<Response [302]>],2020-07-02T23:25:13.827491,
nc-daviecounty2.civicplus.com,https://www.daviecountync.gov/,200,[<Response [302]>],2020-07-02T23:25:14.630449,
nc-durham.civicplus.com,https://durhamnc.gov/,200,[<Response [302]>],2020-07-02T23:25:17.090634,
nc-durhamplanning.civicplus.com,http://nc-durhamplanning.civicplus.com/,200,[],2020-07-02T23:25:17.853809,
nc-eden.civicplus.com,https://www.edennc.us/,200,[<Response [302]>],2020-07-02T23:25:18.521454,
nc-fuquayvarina.civicplus.com,https://www.fuquay-varina.org/,200,[<Response [302]>],2020-07-02T23:25:19.347211,
nc-harrisburg.civicplus.com,https://harrisburgnc.org/,200,[<Response [302]>],2020-07-02T23:25:20.056248,
nc-highpoint.civicplus.com,https://nc-highpoint.civicplus.com/,200,[<Response [301]>],2020-07-02T23:25:20.747200,
nc-hokecounty.civicplus.com,http://nc-hokecounty.civicplus.com/,200,[],2020-07-02T23:25:21.462383,
nc-hokecounty2.civicplus.com,http://nc-hokecounty2.civicplus.com/,200,[],2020-07-02T23:25:21.950582,
nc-hollysprings.civicplus.com,https://www.hollyspringsnc.gov/,200,[<Response [302]>],2020-07-02T23:25:22.888603,
nc-hollysprings2.civicplus.com,https://www.hollyspringsnc.gov/,200,[<Response [302]>],2020-07-02T23:25:23.638609,
nc-hopemills.civicplus.com,http://nc-hopemills.civicplus.com/,200,[],2020-07-02T23:25:24.221092,
nc-huntersville.civicplus.com,https://www.huntersville.org/,200,[<Response [302]>],2020-07-02T23:25:25.048277,
nc-indiantrail.civicplus.com,http://nc-indiantrail.civicplus.com/,200,[],2020-07-02T23:25:25.596119,
nc-iredellcounty.civicplus.com,http://nc-iredellcounty.civicplus.com/,200,[],2020-07-02T23:25:26.255906,
nc-iredellcountypubliclibrary.civicplus.com,https://www.iredell.lib.nc.us/,200,[<Response [302]>],2020-07-02T23:25:27.313176,
nc-jacksonville.civicplus.com,https://www.jacksonvillenc.gov/,200,[<Response [302]>],2020-07-02T23:25:28.283205,
nc-jacksonville2.civicplus.com,https://www.jacksonvillenc.gov/,200,[<Response [302]>],2020-07-02T23:25:29.142688,
nc-jacksonvilletourismda.civicplus.com,http://nc-jacksonvilletourismda.civicplus.com/,200,[],2020-07-02T23:25:29.754307,
nc-killdevilhills.civicplus.com,https://www.kdhnc.com/,200,[<Response [302]>],2020-07-02T23:25:30.363013,
nc-killdevilhills2.civicplus.com,https://www.kdhnc.com/,200,[<Response [302]>],2020-07-02T23:25:30.931432,
nc-kingsmountain.civicplus.com,https://www.cityofkm.com/,200,[<Response [302]>],2020-07-02T23:25:31.763129,
nc-kinston.civicplus.com,http://nc-kinston.civicplus.com/,200,[],2020-07-02T23:25:32.221485,
nc-kinstonlionswateradventure.civicplus.com,http://nc-kinstonlionswateradventure.civicplus.com/,200,[],2020-07-02T23:25:32.725735,
nc-lagrange.civicplus.com,http://nc-lagrange.civicplus.com/,200,[],2020-07-02T23:25:33.444353,
nc-lenoir.civicplus.com,https://www.cityoflenoir.com/,200,[<Response [302]>],2020-07-02T23:25:34.747380,
nc-lincolncounty.civicplus.com,http://nc-lincolncounty.civicplus.com/,200,[],2020-07-02T23:25:35.386530,
nc-lincolnton.civicplus.com,https://www.ci.lincolnton.nc.us/,200,[<Response [302]>],2020-07-02T23:25:36.318555,
nc-mooresville.civicplus.com,https://www.mooresvillenc.gov/,200,[<Response [302]>],2020-07-02T23:25:37.658501,
nc-mooresville2.civicplus.com,https://www.mooresvillenc.gov/,200,[<Response [302]>],2020-07-02T23:25:38.539481,
nc-morrisville.civicplus.com,http://nc-morrisville.civicplus.com/,200,[],2020-07-02T23:25:38.690827,
nc-mountairy.civicplus.com,http://nc-mountairy.civicplus.com/,200,[],2020-07-02T23:25:39.575181,
nc-mountairy2.civicplus.com,http://nc-mountairy2.civicplus.com/,200,[],2020-07-02T23:25:40.234421,
nc-nashcounty.civicplus.com,http://nc-nashcounty.civicplus.com/,200,[],2020-07-02T23:25:40.910865,
nc-nashcounty2.civicplus.com,http://nc-nashcounty2.civicplus.com/,200,[],2020-07-02T23:25:41.587976,
nc-ncacc.civicplus.com,http://nc-ncacc.civicplus.com/,200,[],2020-07-02T23:25:42.015001,
nc-ncacc2.civicplus.com,http://nc-ncacc2.civicplus.com/,200,[],2020-07-02T23:25:42.447125,
nc-northwilkesboro.civicplus.com,https://www.north-wilkesboro.com/,200,[<Response [302]>],2020-07-02T23:25:43.301554,
nc-onslowcounty.civicplus.com,https://nc-onslowcounty.civicplus.com/,200,[<Response [301]>],2020-07-02T23:25:44.139783,
nc-onwasa.civicplus.com,https://www.onwasa.com/,200,[<Response [302]>],2020-07-02T23:25:44.785095,
nc-onwasa3.civicplus.com,https://www.onwasa.com/,200,[<Response [302]>],2020-07-02T23:25:45.446673,
nc-orangecounty.civicplus.com,http://nc-orangecounty.civicplus.com/,200,[],2020-07-02T23:25:46.118077,
nc-part.civicplus.com,https://www.partnc.org/,200,[<Response [302]>],2020-07-02T23:25:46.938399,
nc-pittcounty.civicplus.com,https://www.pittcountync.gov/,200,[<Response [302]>],2020-07-02T23:25:47.643622,
nc-pittcountyintranet.civicplus.com,https://connect.pittcounty.us/Admin/Saml/LogonRequest?logonType=intranet,200,"[<Response [302]>, <Response [302]>, <Response [302]>]",2020-07-02T23:25:48.153693,
nc-richmondcounty.civicplus.com,http://nc-richmondcounty.civicplus.com/,200,[],2020-07-02T23:25:48.600634,
nc-richmondcountysheriff.civicplus.com,http://nc-richmondcountysheriff.civicplus.com/,200,[],2020-07-02T23:25:49.105442,
nc-rowancounty.civicplus.com,https://www.rowancountync.gov/,200,[<Response [302]>],2020-07-02T23:25:49.669437,
nc-sanford.civicplus.com,http://nc-sanford.civicplus.com/,200,[],2020-07-02T23:25:50.181537,
nc-smartstart.civicplus.com,http://nc-smartstart.civicplus.com/,200,[],2020-07-02T23:25:50.320511,
nc-smartstart2.civicplus.com,http://nc-smartstart2.civicplus.com/,200,[],2020-07-02T23:25:50.460189,
nc-southernpines.civicplus.com,https://www.southernpines.net/,200,[<Response [302]>],2020-07-02T23:25:51.563908,
nc-southernpines2.civicplus.com,https://www.southernpines.net/,200,[<Response [302]>],2020-07-02T23:25:52.345289,
nc-surfcity.civicplus.com,http://nc-surfcity.civicplus.com/,200,[],2020-07-02T23:25:52.894277,
nc-troy.civicplus.com,http://nc-troy.civicplus.com/,200,[],2020-07-02T23:25:53.616557,
nc-warrencounty.civicplus.com,http://nc-warrencounty.civicplus.com/,200,[],2020-07-02T23:25:54.209709,
nc-waxhaw.civicplus.com,http://nc-waxhaw.civicplus.com/,200,[],2020-07-02T23:25:54.755941,
nc-waxhaw2.civicplus.com,http://nc-waxhaw2.civicplus.com/,200,[],2020-07-02T23:25:55.381003,
nc-waynecounty.civicplus.com,https://www.waynegov.com/,200,[<Response [302]>],2020-07-02T23:25:56.313911,
nc-waynecountylibrary.civicplus.com,http://nc-waynecountylibrary.civicplus.com/,200,[],2020-07-02T23:25:56.771920,
nc-wilkescounty.civicplus.com,https://wilkescounty.net/,200,[<Response [302]>],2020-07-02T23:25:57.579489,
nc-wilsoncounty.civicplus.com,http://nc-wilsoncounty.civicplus.com/,404,[],2020-07-02T23:25:57.725103,
nc-wilsoncounty2.civicplus.com,http://nc-wilsoncounty2.civicplus.com/,404,[],2020-07-02T23:25:57.858771,
nc-wingate.civicplus.com,https://nc-wingate.civicplus.com/,200,[<Response [301]>],2020-07-02T23:25:58.906492,
nc-wingatesplash.civicplus.com,https://nc-wingatesplash.civicplus.com/,525,[<Response [301]>],2020-07-02T23:25:59.210751,
nc-winston-salem.civicplus.com,https://nc-winston-salem.civicplus.com/,200,[<Response [301]>],2020-07-02T23:26:00.217643,
nc-wrightsvillebeach.civicplus.com,https://www.townofwrightsvillebeach.com/,200,[<Response [302]>],2020-07-02T23:26:00.943092,
nc-yadkincounty.civicplus.com,https://www.yadkincountync.gov/,200,[<Response [302]>],2020-07-02T23:26:01.629100,
nd-beach.civicplus.com,http://nd-beach.civicplus.com/,200,[],2020-07-02T23:26:02.364073,
nd-belfield.civicplus.com,http://nd-belfield.civicplus.com/,200,[],2020-07-02T23:26:02.946462,
nd-bismarck.civicplus.com,https://www.bismarcknd.gov/,200,[<Response [302]>],2020-07-02T23:26:03.955770,
nd-bismarck2.civicplus.com,https://www.bismarcknd.gov/,200,[<Response [302]>],2020-07-02T23:26:04.706697,
nd-bismarckairport.civicplus.com,http://nd-bismarckairport.civicplus.com/,200,[],2020-07-02T23:26:05.196616,
nd-bismarckairport2.civicplus.com,http://nd-bismarckairport2.civicplus.com/,200,[],2020-07-02T23:26:05.730313,
nd-bismarcklibrary.civicplus.com,https://www.bismarcklibrary.org/,200,[<Response [302]>],2020-07-02T23:26:06.692079,
nd-grandforkslibrary.civicplus.com,http://nd-grandforkslibrary.civicplus.com/,200,[],2020-07-02T23:26:07.874830,
nd-grandforkslibrary2.civicplus.com,http://nd-grandforkslibrary2.civicplus.com/,200,[],2020-07-02T23:26:08.637188,
nd-horace.civicplus.com,http://nd-horace.civicplus.com/,200,[],2020-07-02T23:26:09.081826,
nd-minot.civicplus.com,https://www.minotnd.org/,200,[<Response [302]>],2020-07-02T23:26:09.818567,
nd-ndlc.civicplus.com,http://nd-ndlc.civicplus.com/,200,[],2020-07-02T23:26:10.235338,
nd-ndlc2.civicplus.com,http://nd-ndlc2.civicplus.com/,200,[],2020-07-02T23:26:10.649795,
nd-ramseycounty.civicplus.com,http://nd-ramseycounty.civicplus.com/,200,[],2020-07-02T23:26:11.120334,
nd-wardcounty.civicplus.com,https://www.co.ward.nd.us/,200,[<Response [302]>],2020-07-02T23:26:11.903497,
nd-westfargo.civicplus.com,https://www.westfargond.gov/,200,[<Response [302]>],2020-07-02T23:26:12.984984,
ne-alliance.civicplus.com,http://ne-alliance.civicplus.com/,200,[],2020-07-02T23:26:13.555585,
ne-bayard.civicplus.com,http://ne-bayard.civicplus.com/,200,[],2020-07-02T23:26:14.098993,
ne-blair.civicplus.com,http://ne-blair.civicplus.com/,200,[],2020-07-02T23:26:14.535336,
ne-chadron.civicplus.com,https://www.chadron-nebraska.com/,200,[<Response [302]>],2020-07-02T23:26:15.526845,
ne-columbus.civicplus.com,http://ne-columbus.civicplus.com/,200,[],2020-07-02T23:26:16.105811,
